GCA_001766905.1	Acidobacteria bacterium RBG_13_68_16
GCA_001817535.1	Candidatus Buchananbacteria bacterium RIFCSPLOWO2_01_FULL_40_23b
GCA_001817545.1	Candidatus Buchananbacteria bacterium RIFCSPLOWO2_01_FULL_45_31
GCA_001817575.1	Candidatus Buchananbacteria bacterium RIFCSPLOWO2_01_FULL_46_12
GCA_001817585.1	Candidatus Buchananbacteria bacterium RIFCSPLOWO2_01_FULL_56_15
GCA_001817615.1	Candidatus Buchananbacteria bacterium RIFCSPLOWO2_02_FULL_46_11b
GCA_001774415.1	Candidatus Campbellbacteria bacterium RIFCSPHIGHO2_01_FULL_34_10
GCA_001776215.1	Candidatus Campbellbacteria bacterium RIFCSPHIGHO2_12_FULL_35_10
GCA_001774425.1	Candidatus Campbellbacteria bacterium RIFCSPLOWO2_01_FULL_34_15
GCA_001774455.1	Candidatus Campbellbacteria bacterium RIFCSPLOWO2_02_35_12
GCA_001774475.1	Candidatus Campbellbacteria bacterium RIFCSPLOWO2_02_FULL_35_11
GCA_001774495.1	Candidatus Campbellbacteria bacterium RIFOXYC2_FULL_35_25
GCA_001816575.1	Candidatus Chisholmbacteria bacterium RIFCSPHIGHO2_01_FULL_48_12
GCA_001816905.1	Candidatus Chisholmbacteria bacterium RIFCSPHIGHO2_01_FULL_49_18
GCA_001816585.1	Candidatus Chisholmbacteria bacterium RIFCSPHIGHO2_01_FULL_52_32
GCA_001816605.1	Candidatus Chisholmbacteria bacterium RIFCSPHIGHO2_12_FULL_49_9
GCA_001816915.1	Candidatus Chisholmbacteria bacterium RIFCSPLOWO2_01_FULL_49_14
GCA_001816955.1	Candidatus Chisholmbacteria bacterium RIFCSPLOWO2_01_FULL_50_28
GCA_001774505.1	Candidatus Coatesbacteria bacterium RBG_13_66_14
GCA_001774535.1	Candidatus Collierbacteria bacterium RIFCSPHIGHO2_01_FULL_50_25
GCA_001776225.1	Candidatus Collierbacteria bacterium RIFCSPHIGHO2_02_FULL_49_10
GCA_001774555.1	Candidatus Collierbacteria bacterium RIFCSPLOWO2_01_FULL_50_23
GCA_001774575.1	Candidatus Collierbacteria bacterium RIFOXYA1_FULL_46_24
GCA_001774585.1	Candidatus Collierbacteria bacterium RIFOXYA2_FULL_46_10
GCA_001776255.1	Candidatus Collierbacteria bacterium RIFOXYA2_FULL_46_20
GCA_001774615.1	Candidatus Collierbacteria bacterium RIFOXYB1_FULL_49_13
GCA_001774635.1	Candidatus Collierbacteria bacterium RIFOXYB2_FULL_46_14
GCA_001774675.1	Candidatus Collierbacteria bacterium RIFOXYC2_FULL_43_15
GCA_001776275.1	Candidatus Collierbacteria bacterium RIFOXYD1_FULL_40_9
GCA_001776285.1	Candidatus Collierbacteria bacterium RIFOXYD1_FULL_46_26
GCA_001774685.1	Candidatus Collierbacteria bacterium RIFOXYD2_FULL_45_13
GCA_001817635.1	Candidatus Colwellbacteria bacterium GWA2_46_10
GCA_001817655.1	Candidatus Colwellbacteria bacterium RBG_13_48_8
GCA_001817675.1	Candidatus Colwellbacteria bacterium RIFCSPHIGHO2_02_FULL_43_15
GCA_001817685.1	Candidatus Colwellbacteria bacterium RIFCSPHIGHO2_02_FULL_45_17
GCA_001817715.1	Candidatus Colwellbacteria bacterium RIFCSPHIGHO2_12_FULL_43_12
GCA_001817735.1	Candidatus Colwellbacteria bacterium RIFCSPHIGHO2_12_FULL_44_17
GCA_001817755.1	Candidatus Colwellbacteria bacterium RIFCSPLOWO2_01_FULL_48_10
GCA_001817765.1	Candidatus Colwellbacteria bacterium RIFCSPLOWO2_02_FULL_44_20b
GCA_001817795.1	Candidatus Colwellbacteria bacterium RIFCSPLOWO2_02_FULL_45_11
GCA_001817805.1	Candidatus Colwellbacteria bacterium RIFCSPLOWO2_12_FULL_43_11
GCA_001817835.1	Candidatus Colwellbacteria bacterium RIFCSPLOWO2_12_FULL_44_13
GCA_001817845.1	Candidatus Colwellbacteria bacterium RIFCSPLOWO2_12_FULL_46_17
GCA_001776315.1	Candidatus Curtissbacteria bacterium RBG_13_35_7
GCA_001774705.1	Candidatus Curtissbacteria bacterium RBG_13_40_7
GCA_001774735.1	Candidatus Curtissbacteria bacterium RBG_16_39_7
GCA_001774755.1	Candidatus Curtissbacteria bacterium RIFCSPHIGHO2_01_FULL_34_40
GCA_001774765.1	Candidatus Curtissbacteria bacterium RIFCSPHIGHO2_01_FULL_39_57
GCA_001774785.1	Candidatus Curtissbacteria bacterium RIFCSPHIGHO2_01_FULL_40_12
GCA_001776335.1	Candidatus Curtissbacteria bacterium RIFCSPHIGHO2_01_FULL_41_11
GCA_001774815.1	Candidatus Curtissbacteria bacterium RIFCSPHIGHO2_01_FULL_41_13
GCA_001774835.1	Candidatus Curtissbacteria bacterium RIFCSPHIGHO2_01_FULL_41_44
GCA_001776345.1	Candidatus Curtissbacteria bacterium RIFCSPHIGHO2_02_39_8
GCA_001776375.1	Candidatus Curtissbacteria bacterium RIFCSPHIGHO2_02_FULL_40_16b
GCA_001774845.1	Candidatus Curtissbacteria bacterium RIFCSPHIGHO2_02_FULL_40_17
GCA_001774865.1	Candidatus Curtissbacteria bacterium RIFCSPHIGHO2_02_FULL_42_15
GCA_001776395.1	Candidatus Curtissbacteria bacterium RIFCSPHIGHO2_02_FULL_42_58
GCA_001774895.1	Candidatus Curtissbacteria bacterium RIFCSPHIGHO2_12_41_11
GCA_001774915.1	Candidatus Curtissbacteria bacterium RIFCSPHIGHO2_12_FULL_38_37
GCA_001776415.1	Candidatus Curtissbacteria bacterium RIFCSPHIGHO2_12_FULL_38_9b
GCA_001774935.1	Candidatus Curtissbacteria bacterium RIFCSPHIGHO2_12_FULL_41_13
GCA_001774945.1	Candidatus Curtissbacteria bacterium RIFCSPHIGHO2_12_FULL_41_17
GCA_001774975.1	Candidatus Curtissbacteria bacterium RIFCSPHIGHO2_12_FULL_42_33
GCA_001776425.1	Candidatus Curtissbacteria bacterium RIFCSPLOWO2_01_FULL_37_9
GCA_001774995.1	Candidatus Curtissbacteria bacterium RIFCSPLOWO2_01_FULL_38_11b
GCA_001776455.1	Candidatus Curtissbacteria bacterium RIFCSPLOWO2_01_FULL_39_62
GCA_001776475.1	Candidatus Curtissbacteria bacterium RIFCSPLOWO2_01_FULL_41_18
GCA_001775005.1	Candidatus Curtissbacteria bacterium RIFCSPLOWO2_01_FULL_41_28
GCA_001775025.1	Candidatus Curtissbacteria bacterium RIFCSPLOWO2_01_FULL_42_26
GCA_001776495.1	Candidatus Curtissbacteria bacterium RIFCSPLOWO2_01_FULL_42_50
GCA_001775055.1	Candidatus Curtissbacteria bacterium RIFCSPLOWO2_02_41_11
GCA_001776505.1	Candidatus Curtissbacteria bacterium RIFCSPLOWO2_02_FULL_40_11
GCA_001776535.1	Candidatus Curtissbacteria bacterium RIFCSPLOWO2_02_FULL_40_13b
GCA_001775075.1	Candidatus Curtissbacteria bacterium RIFCSPLOWO2_02_FULL_42_37
GCA_001775085.1	Candidatus Curtissbacteria bacterium RIFCSPLOWO2_12_FULL_38_9
GCA_001776545.1	Candidatus Curtissbacteria bacterium RIFCSPLOWO2_12_FULL_41_16
GCA_001775095.1	Candidatus Curtissbacteria bacterium RIFOXYA1_FULL_41_14
GCA_001775155.1	Candidatus Curtissbacteria bacterium RIFOXYB12_FULL_40_6
GCA_001775135.1	Candidatus Curtissbacteria bacterium RIFOXYB1_FULL_41_59
GCA_001775165.1	Candidatus Curtissbacteria bacterium RIFOXYB2_FULL_41_10
GCA_001775215.1	Candidatus Curtissbacteria bacterium RIFOXYC12_FULL_41_11
GCA_001775175.1	Candidatus Curtissbacteria bacterium RIFOXYC1_FULL_41_36
GCA_001775235.1	Candidatus Curtissbacteria bacterium RIFOXYC2_FULL_41_11
GCA_001776575.1	Candidatus Curtissbacteria bacterium RIFOXYD1_FULL_41_36
GCA_001775245.1	Candidatus Dadabacteria bacterium RBG_19FT_COMBO_40_33
GCA_001775255.1	Candidatus Dadabacteria bacterium RIFCSPHIGHO2_12_FULL_53_21
GCA_001775285.1	Candidatus Daviesbacteria bacterium GWA1_38_6
GCA_001775325.1	Candidatus Daviesbacteria bacterium RIFCSPHIGHO2_01_FULL_36_37
GCA_001775315.1	Candidatus Daviesbacteria bacterium RIFCSPHIGHO2_01_FULL_37_27
GCA_001776585.1	Candidatus Daviesbacteria bacterium RIFCSPHIGHO2_01_FULL_38_8
GCA_001776605.1	Candidatus Daviesbacteria bacterium RIFCSPHIGHO2_01_FULL_38_8b
GCA_001776635.1	Candidatus Daviesbacteria bacterium RIFCSPHIGHO2_01_FULL_40_11
GCA_001776655.1	Candidatus Daviesbacteria bacterium RIFCSPHIGHO2_01_FULL_40_24
GCA_001776945.1	Candidatus Daviesbacteria bacterium RIFCSPHIGHO2_01_FULL_41_23
GCA_001776975.1	Candidatus Daviesbacteria bacterium RIFCSPHIGHO2_01_FULL_41_45
GCA_001776675.1	Candidatus Daviesbacteria bacterium RIFCSPHIGHO2_01_FULL_43_17
GCA_001776985.1	Candidatus Daviesbacteria bacterium RIFCSPHIGHO2_01_FULL_44_29
GCA_001777015.1	Candidatus Daviesbacteria bacterium RIFCSPHIGHO2_02_FULL_36_13
GCA_001777025.1	Candidatus Daviesbacteria bacterium RIFCSPHIGHO2_02_FULL_37_9
GCA_001777055.1	Candidatus Daviesbacteria bacterium RIFCSPHIGHO2_02_FULL_39_12
GCA_001777065.1	Candidatus Daviesbacteria bacterium RIFCSPHIGHO2_02_FULL_39_41
GCA_001776685.1	Candidatus Daviesbacteria bacterium RIFCSPHIGHO2_02_FULL_39_8
GCA_001776705.1	Candidatus Daviesbacteria bacterium RIFCSPHIGHO2_02_FULL_40_16
GCA_001776735.1	Candidatus Daviesbacteria bacterium RIFCSPHIGHO2_02_FULL_41_10
GCA_001776755.1	Candidatus Daviesbacteria bacterium RIFCSPHIGHO2_02_FULL_41_14
GCA_001776775.1	Candidatus Daviesbacteria bacterium RIFCSPHIGHO2_02_FULL_43_12
GCA_001777095.1	Candidatus Daviesbacteria bacterium RIFCSPHIGHO2_12_FULL_37_11
GCA_001776785.1	Candidatus Daviesbacteria bacterium RIFCSPHIGHO2_12_FULL_37_16
GCA_001776815.1	Candidatus Daviesbacteria bacterium RIFCSPHIGHO2_12_FULL_38_25
GCA_001776835.1	Candidatus Daviesbacteria bacterium RIFCSPHIGHO2_12_FULL_43_11
GCA_001777105.1	Candidatus Daviesbacteria bacterium RIFCSPHIGHO2_12_FULL_47_45
GCA_001776855.1	Candidatus Daviesbacteria bacterium RIFCSPLOWO2_01_FULL_36_8
GCA_001776865.1	Candidatus Daviesbacteria bacterium RIFCSPLOWO2_01_FULL_37_10
GCA_001776895.1	Candidatus Daviesbacteria bacterium RIFCSPLOWO2_01_FULL_38_10
GCA_001776905.1	Candidatus Daviesbacteria bacterium RIFCSPLOWO2_01_FULL_39_12
GCA_001776935.1	Candidatus Daviesbacteria bacterium RIFCSPLOWO2_01_FULL_39_23
GCA_001777345.1	Candidatus Daviesbacteria bacterium RIFCSPLOWO2_01_FULL_40_24
GCA_001777335.1	Candidatus Daviesbacteria bacterium RIFCSPLOWO2_01_FULL_40_27
GCA_001777375.1	Candidatus Daviesbacteria bacterium RIFCSPLOWO2_01_FULL_41_32
GCA_001777395.1	Candidatus Daviesbacteria bacterium RIFCSPLOWO2_01_FULL_43_15
GCA_001777465.1	Candidatus Daviesbacteria bacterium RIFCSPLOWO2_01_FULL_43_38
GCA_001779745.1	Candidatus Daviesbacteria bacterium RIFCSPLOWO2_02_FULL_36_7
GCA_001777415.1	Candidatus Daviesbacteria bacterium RIFCSPLOWO2_02_FULL_36_8
GCA_001779735.1	Candidatus Daviesbacteria bacterium RIFCSPLOWO2_02_FULL_38_15
GCA_001777435.1	Candidatus Daviesbacteria bacterium RIFCSPLOWO2_02_FULL_38_18
GCA_001779775.1	Candidatus Daviesbacteria bacterium RIFCSPLOWO2_02_FULL_39_13
GCA_001779755.1	Candidatus Daviesbacteria bacterium RIFCSPLOWO2_02_FULL_40_8
GCA_001777455.1	Candidatus Daviesbacteria bacterium RIFCSPLOWO2_02_FULL_41_8
GCA_001779815.1	Candidatus Daviesbacteria bacterium RIFCSPLOWO2_02_FULL_43_11
GCA_001779835.1	Candidatus Daviesbacteria bacterium RIFCSPLOWO2_12_FULL_38_10
GCA_001777495.1	Candidatus Daviesbacteria bacterium RIFOXYD1_FULL_41_10
GCA_001779875.1	Candidatus Delongbacteria bacterium GWF2_40_14
GCA_001777545.1	Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_01_43_10
GCA_001777515.1	Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_01_48_18
GCA_001779845.1	Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_01_52_17
GCA_001779895.1	Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_01_FULL_41_86
GCA_001777525.1	Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_01_FULL_43_23
GCA_001779915.1	Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_01_FULL_45_18
GCA_001779925.1	Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_01_FULL_46_14
GCA_001777575.1	Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_01_FULL_46_24
GCA_001777615.1	Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_01_FULL_48_180
GCA_001779975.1	Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_01_FULL_49_9
GCA_001777585.1	Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_01_FULL_50_11
GCA_001777635.1	Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_01_FULL_50_67
GCA_001777665.1	Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_02_FULL_42_25
GCA_001777655.1	Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_02_FULL_43_13b
GCA_001779955.1	Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_02_FULL_46_11
GCA_001777695.1	Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_02_FULL_48_21
GCA_001777705.1	Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_02_FULL_49_24
GCA_001779985.1	Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_12_FULL_42_22
GCA_001777735.1	Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_12_FULL_47_25
GCA_001779995.1	Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_12_FULL_48_11
GCA_001780035.1	Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_12_FULL_48_16
GCA_001777745.1	Candidatus Doudnabacteria bacterium RIFCSPLOWO2_01_41_7
GCA_001780055.1	Candidatus Doudnabacteria bacterium RIFCSPLOWO2_01_FULL_42_60
GCA_001777825.1	Candidatus Doudnabacteria bacterium RIFCSPLOWO2_01_FULL_44_21
GCA_001780065.1	Candidatus Doudnabacteria bacterium RIFCSPLOWO2_01_FULL_48_57
GCA_001780075.1	Candidatus Doudnabacteria bacterium RIFCSPLOWO2_01_FULL_49_40
GCA_001777775.1	Candidatus Doudnabacteria bacterium RIFCSPLOWO2_02_FULL_42_9
GCA_001780115.1	Candidatus Doudnabacteria bacterium RIFCSPLOWO2_02_FULL_48_13
GCA_001777815.1	Candidatus Doudnabacteria bacterium RIFCSPLOWO2_02_FULL_48_8
GCA_001777785.1	Candidatus Doudnabacteria bacterium RIFCSPLOWO2_02_FULL_49_13
GCA_001780145.1	Candidatus Doudnabacteria bacterium RIFCSPLOWO2_12_FULL_42_9
GCA_001777875.1	Candidatus Doudnabacteria bacterium RIFCSPLOWO2_12_FULL_47_12
GCA_001777855.1	Candidatus Doudnabacteria bacterium RIFCSPLOWO2_12_FULL_49_8
GCA_001777935.1	Candidatus Edwardsbacteria bacterium GWE2_54_12
GCA_001777895.1	Candidatus Edwardsbacteria bacterium GWF2_54_11
GCA_001777945.1	Candidatus Edwardsbacteria bacterium RIFOXYD12_FULL_50_11
GCA_001777915.1	Candidatus Edwardsbacteria bacterium RifOxyA12_full_54_48
GCA_001781595.1	Candidatus Edwardsbacteria bacterium RifOxyB12_full_52_30
GCA_001780135.1	Candidatus Edwardsbacteria bacterium RifOxyC12_full_54_24
GCA_001780165.1	Candidatus Eisenbacteria bacterium RBG_16_71_46
GCA_001777975.1	Candidatus Eisenbacteria bacterium RBG_19FT_COMBO_70_11
GCA_001780195.1	Candidatus Falkowbacteria bacterium RBG_13_39_14
GCA_001780215.1	Candidatus Falkowbacteria bacterium RIFCSPHIGHO2_02_FULL_42_9
GCA_001778005.1	Candidatus Falkowbacteria bacterium RIFCSPHIGHO2_02_FULL_45_15
GCA_001777995.1	Candidatus Falkowbacteria bacterium RIFCSPLOWO2_02_FULL_45_15
GCA_001778015.1	Candidatus Falkowbacteria bacterium RIFCSPLOWO2_02_FULL_45_21
GCA_001780235.1	Candidatus Falkowbacteria bacterium RIFCSPLOWO2_12_FULL_45_10
GCA_001778055.1	Candidatus Falkowbacteria bacterium RIFCSPLOWO2_12_FULL_45_13
GCA_001778075.1	Candidatus Falkowbacteria bacterium RIFOXYA2_FULL_35_8
GCA_001778095.1	Candidatus Falkowbacteria bacterium RIFOXYA2_FULL_38_12
GCA_001780275.1	Candidatus Falkowbacteria bacterium RIFOXYA2_FULL_47_19
GCA_001778085.1	Candidatus Falkowbacteria bacterium RIFOXYA2_FULL_47_9
GCA_001778135.1	Candidatus Falkowbacteria bacterium RIFOXYB2_FULL_34_18
GCA_001778155.1	Candidatus Falkowbacteria bacterium RIFOXYB2_FULL_35_7
GCA_001778195.1	Candidatus Falkowbacteria bacterium RIFOXYB2_FULL_38_15
GCA_001778165.1	Candidatus Falkowbacteria bacterium RIFOXYB2_FULL_47_14
GCA_001780255.1	Candidatus Falkowbacteria bacterium RIFOXYC12_FULL_34_55
GCA_001778205.1	Candidatus Falkowbacteria bacterium RIFOXYC2_FULL_34_220
GCA_001778235.1	Candidatus Falkowbacteria bacterium RIFOXYC2_FULL_36_12
GCA_001778255.1	Candidatus Falkowbacteria bacterium RIFOXYC2_FULL_46_15
GCA_001778285.1	Candidatus Falkowbacteria bacterium RIFOXYC2_FULL_47_12
GCA_001778275.1	Candidatus Falkowbacteria bacterium RIFOXYC2_FULL_48_21
GCA_001780285.1	Candidatus Falkowbacteria bacterium RIFOXYD12_FULL_34_57
GCA_001778325.1	Candidatus Falkowbacteria bacterium RIFOXYD2_FULL_34_120
GCA_001780315.1	Candidatus Falkowbacteria bacterium RIFOXYD2_FULL_35_9
GCA_001780335.1	Candidatus Falkowbacteria bacterium RIFOXYD2_FULL_39_16
GCA_001778315.1	Candidatus Firestonebacteria bacterium GWA2_43_8
GCA_001778355.1	Candidatus Firestonebacteria bacterium RIFOXYA2_FULL_40_8
GCA_001780375.1	Candidatus Firestonebacteria bacterium RIFOXYC2_FULL_39_67
GCA_001778375.1	Candidatus Firestonebacteria bacterium RIFOXYD2_FULL_39_29
GCA_001780345.1	Candidatus Firestonebacteria bacterium RifOxyC12_full_39_7
GCA_001780385.1	Candidatus Fischerbacteria bacterium RBG_13_37_8
GCA_001800985.1	Candidatus Fluviicola riflensis
GCA_002243285.1	Candidatus Fluviicola riflensis
GCA_001778455.1	Candidatus Fraserbacteria bacterium RBG_16_55_9
GCA_001778395.1	Candidatus Giovannonibacteria bacterium GWA2_45_15
GCA_001778415.1	Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_01_45_12
GCA_001780415.1	Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_01_FULL_43_100
GCA_001778435.1	Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_01_FULL_43_140
GCA_001780425.1	Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_01_FULL_44_100
GCA_001778465.1	Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_01_FULL_45_23
GCA_001778495.1	Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_01_FULL_45_24
GCA_001780445.1	Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_01_FULL_45_33
GCA_001778535.1	Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_01_FULL_48_47
GCA_001778515.1	Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_02_42_15
GCA_001778555.1	Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_02_43_13
GCA_001778545.1	Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_02_43_16
GCA_001780475.1	Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_02_FULL_43_32
GCA_001778595.1	Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_02_FULL_44_11
GCA_001780495.1	Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_02_FULL_44_31
GCA_001778615.1	Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_02_FULL_44_51
GCA_001778635.1	Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_02_FULL_45_13
GCA_001778655.1	Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_02_FULL_45_40
GCA_001780515.1	Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_02_FULL_46_20
GCA_001778665.1	Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_02_FULL_48_15
GCA_001780535.1	Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_12_44_12
GCA_001780555.1	Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_12_FULL_43_15
GCA_001778695.1	Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_12_FULL_44_22
GCA_001778705.1	Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_12_FULL_44_29
GCA_001780565.1	Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_12_FULL_44_42
GCA_001780605.1	Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_12_FULL_45_19
GCA_001780595.1	Candidatus Giovannonibacteria bacterium RIFCSPLOWO2_01_FULL_43_160
GCA_001780635.1	Candidatus Giovannonibacteria bacterium RIFCSPLOWO2_01_FULL_43_60
GCA_001778735.1	Candidatus Giovannonibacteria bacterium RIFCSPLOWO2_01_FULL_44_16
GCA_001780645.1	Candidatus Giovannonibacteria bacterium RIFCSPLOWO2_01_FULL_44_40
GCA_001778755.1	Candidatus Giovannonibacteria bacterium RIFCSPLOWO2_01_FULL_45_140
GCA_001780695.1	Candidatus Giovannonibacteria bacterium RIFCSPLOWO2_01_FULL_45_34
GCA_001778785.1	Candidatus Giovannonibacteria bacterium RIFCSPLOWO2_01_FULL_46_13
GCA_001780675.1	Candidatus Giovannonibacteria bacterium RIFCSPLOWO2_01_FULL_46_32
GCA_001778775.1	Candidatus Giovannonibacteria bacterium RIFCSPLOWO2_01_FULL_48_47
GCA_001778815.1	Candidatus Giovannonibacteria bacterium RIFCSPLOWO2_02_44_8
GCA_001778855.1	Candidatus Giovannonibacteria bacterium RIFCSPLOWO2_02_FULL_43_11b
GCA_001778835.1	Candidatus Giovannonibacteria bacterium RIFCSPLOWO2_02_FULL_43_37
GCA_001778875.1	Candidatus Giovannonibacteria bacterium RIFCSPLOWO2_02_FULL_43_54
GCA_001780705.1	Candidatus Giovannonibacteria bacterium RIFCSPLOWO2_02_FULL_45_14
GCA_001780725.1	Candidatus Giovannonibacteria bacterium RIFCSPLOWO2_02_FULL_45_28
GCA_001780755.1	Candidatus Giovannonibacteria bacterium RIFCSPLOWO2_12_43_8
GCA_001780775.1	Candidatus Giovannonibacteria bacterium RIFCSPLOWO2_12_FULL_43_11c
GCA_001778885.1	Candidatus Giovannonibacteria bacterium RIFCSPLOWO2_12_FULL_43_26
GCA_001778905.1	Candidatus Giovannonibacteria bacterium RIFCSPLOWO2_12_FULL_44_15
GCA_001778935.1	Candidatus Giovannonibacteria bacterium RIFCSPLOWO2_12_FULL_44_25
GCA_001778955.1	Candidatus Giovannonibacteria bacterium RIFCSPLOWO2_12_FULL_44_32
GCA_001778975.1	Candidatus Giovannonibacteria bacterium RIFOXYC1_FULL_48_8
GCA_001778985.1	Candidatus Giovannonibacteria bacterium RIFOXYD1_FULL_48_21
GCA_001780805.1	Candidatus Glassbacteria bacterium GWA2_58_10
GCA_001780795.1	Candidatus Glassbacteria bacterium RBG_16_58_8
GCA_001780825.1	Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11
GCA_001779015.1	Candidatus Gottesmanbacteria bacterium RBG_13_37_7
GCA_001779035.1	Candidatus Gottesmanbacteria bacterium RBG_13_45_10
GCA_001779055.1	Candidatus Gottesmanbacteria bacterium RBG_16_37_8
GCA_001780855.1	Candidatus Gottesmanbacteria bacterium RBG_16_38_7b
GCA_001779065.1	Candidatus Gottesmanbacteria bacterium RBG_16_43_7
GCA_001779095.1	Candidatus Gottesmanbacteria bacterium RBG_16_52_11
GCA_001780865.1	Candidatus Gottesmanbacteria bacterium RIFCSPHIGHO2_01_FULL_39_10
GCA_001779115.1	Candidatus Gottesmanbacteria bacterium RIFCSPHIGHO2_01_FULL_40_15
GCA_001779145.1	Candidatus Gottesmanbacteria bacterium RIFCSPHIGHO2_01_FULL_42_12
GCA_001779135.1	Candidatus Gottesmanbacteria bacterium RIFCSPHIGHO2_01_FULL_42_27
GCA_001779175.1	Candidatus Gottesmanbacteria bacterium RIFCSPHIGHO2_01_FULL_43_15
GCA_001780895.1	Candidatus Gottesmanbacteria bacterium RIFCSPHIGHO2_01_FULL_46_14
GCA_001780905.1	Candidatus Gottesmanbacteria bacterium RIFCSPHIGHO2_01_FULL_47_48
GCA_001779195.1	Candidatus Gottesmanbacteria bacterium RIFCSPHIGHO2_02_FULL_39_11
GCA_001779205.1	Candidatus Gottesmanbacteria bacterium RIFCSPHIGHO2_02_FULL_39_14
GCA_001779235.1	Candidatus Gottesmanbacteria bacterium RIFCSPHIGHO2_02_FULL_40_13
GCA_001779255.1	Candidatus Gottesmanbacteria bacterium RIFCSPHIGHO2_02_FULL_40_24
GCA_001779275.1	Candidatus Gottesmanbacteria bacterium RIFCSPHIGHO2_12_FULL_40_13
GCA_001780935.1	Candidatus Gottesmanbacteria bacterium RIFCSPHIGHO2_12_FULL_43_26
GCA_001780955.1	Candidatus Gottesmanbacteria bacterium RIFCSPLOWO2_01_FULL_39_12b
GCA_001779265.1	Candidatus Gottesmanbacteria bacterium RIFCSPLOWO2_01_FULL_40_10
GCA_001780975.1	Candidatus Gottesmanbacteria bacterium RIFCSPLOWO2_01_FULL_42_10
GCA_001779315.1	Candidatus Gottesmanbacteria bacterium RIFCSPLOWO2_01_FULL_42_22
GCA_001780985.1	Candidatus Gottesmanbacteria bacterium RIFCSPLOWO2_01_FULL_43_11b
GCA_001779345.1	Candidatus Gottesmanbacteria bacterium RIFCSPLOWO2_01_FULL_46_21
GCA_001779335.1	Candidatus Gottesmanbacteria bacterium RIFCSPLOWO2_01_FULL_46_9
GCA_001779375.1	Candidatus Gottesmanbacteria bacterium RIFCSPLOWO2_01_FULL_48_11
GCA_001781025.1	Candidatus Gottesmanbacteria bacterium RIFCSPLOWO2_01_FULL_49_10
GCA_001781015.1	Candidatus Gottesmanbacteria bacterium RIFCSPLOWO2_02_FULL_38_8
GCA_001779385.1	Candidatus Gottesmanbacteria bacterium RIFCSPLOWO2_02_FULL_40_10
GCA_001779415.1	Candidatus Gottesmanbacteria bacterium RIFCSPLOWO2_02_FULL_42_29
GCA_001779425.1	Candidatus Gottesmanbacteria bacterium RIFCSPLOWO2_12_FULL_42_10
GCA_001779455.1	Candidatus Gottesmanbacteria bacterium RIFOXYB1_FULL_47_11
GCA_001781055.1	Candidatus Handelsmanbacteria bacterium RIFCSPLOWO2_12_FULL_64_10
